book_id,author,book_title,book_wiki_url,count,adaptations,isbn,oclc,valid_identifier,metadata_updated,number_of_pages,subject_places,subjects,publish_date,publish_places,goodreads,gc_title,gc_language_code,gc_average_rating,gc_format,gc_ratings_count,gc_text_reviews_count,title,gc_authors
b_0763617229_50693525,Kate Dicamillo,The Tale of Despereaux,https://en.wikipedia.org/wiki/The_Tale_of_Despereaux,0,[],0763617229,50693525,True,True,267.0,,"['Fairy tales', 'In library', 'Newbery Medal', 'Juvenile fiction', 'Princesses', 'Cuentos de hadas', 'Fiction', 'Ficción juvenil', 'Ratones', 'Protected DAISY', 'Mice', 'Princesas', 'Accessible book', 'Internet Archive Wishlist', 'Rats', 'Action & Adventure', 'Mice, Hamsters, Guinea Pigs', 'Animals', 'Fairy Tales & Folklore', 'JUVENILE FICTION']",2003,"['Cambridge, Mass']",76920,The Tale of Despereaux,en-US,4.03,Hardcover,1338,200,The tale of Despereaux,"OrderedDict([('author', [OrderedDict([('id', '13663'), ('name', 'Kate DiCamillo'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1402414985p5/13663.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1402414985p2/13663.jpg')])), ('link', 'https://www.goodreads.com/author/show/13663.Kate_DiCamillo'), ('average_rating', '4.05'), ('ratings_count', '566439'), ('text_reviews_count', '47723')]), OrderedDict([('id', '121656'), ('name', 'Timothy Basil Ering'), ('role', 'Illustrator'), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1403556292p5/121656.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1403556292p2/121656.jpg')])), ('link', 'https://www.goodreads.com/author/show/121656.Timothy_Basil_Ering'), ('average_rating', '4.03'), ('ratings_count', '143585'), ('text_reviews_count', '9507')])])])"
b__2529516,Patricia Highsmith,The Talented Mr. Ripley,https://en.wikipedia.org/wiki/The_Talented_Mr._Ripley,0,[],,2529516,True,True,252.0,['Italy'],"['Tom Ripley (Fictitious charact', 'Criminals', 'Psychopaths', 'Fiction', 'Protected DAISY', 'In library', 'American Detective and mystery', 'Detective and mystery stories,', 'Serial murderers', 'Accessible book']",1955,['New York'],,,,,,,,The talented Mr. Ripley.,
b_0394447689_213300,Michael Crichton,The Terminal Man,https://en.wikipedia.org/wiki/The_Terminal_Man,0,[],0394447689,213300,True,True,247.0,,"['Fiction', 'Psychosurgery', 'Paranoia', 'Patients', 'Temporal lobe epilepsy', 'Epilepsia psicomotora', 'Ficción', 'Ciencia-ficción', 'Human experimentation in medic', 'Accessible book', 'Protected DAISY', 'Science fiction', 'Psychological fiction', 'Psychosurgery-Fiction', 'In library', 'Large type books', 'Long Now Manual for Civilizati', 'Psychosurgery -- Fiction', 'Paranoia -- Patients -- Fictio']",1972,['New York'],535611,The Terminal Man,en-US,3.36,Hardcover,361,27,The terminal man.,
b_0670870161_40360022,Alex Garland,The Tesseract (novel),https://en.wikipedia.org/wiki/The_Tesseract_(novel),0,[],0670870161,40360022,True,True,225.0,['Philippines'],"['Accessible book', 'Fiction', 'Good and evil', 'Literature', 'Merchant mariners', 'OverDrive', 'Protected DAISY', 'Religion and science', 'In library', 'Gangsters', 'Middle class families', 'Street children']",1998,"['London', 'New York']",6839537,The Tesseract,eng,3.21,,14,0,The Tesseract,
b_9780156029438_54487508,Audrey Niffenegger,The Time Traveler's Wife,https://en.wikipedia.org/wiki/The Time Traveler's Wife,1,"[""The Time Traveler's Wife""]",9780156029438,54487508,True,True,,"['Newberry Library', 'Chicago', 'South Haven', 'Michigan']","['mutants', 'love', 'death', 'amputation', 'sex', 'time', 'science fiction', 'romance', 'foreshadowing', 'first-person narrative', 'hypothermia', 'frostbite', 'miscarriage', 'vasectomy', 'stress', 'Spanish language materials', 'Spanish language', 'Fiction', 'domestic fiction', 'In library', 'Librarians', 'Accessible book', 'Married people', 'Viaje a través del tiempo', 'Women art students', 'Fantasy fiction', 'Bibliotecarios', 'Protected DAISY', 'Ficción', 'Personas casadas', 'Time travel', 'Internet Archive Wishlist', 'Viajes a través del tiempo']",2004,"['Orlando, USA']",207035,The Time Traveler's Wife,eng,3.96,Paperback,21256,3576,The Time Traveler's Wife,
b_9780156029438_54487508,Audrey Niffenegger,The Time Traveler's Wife,https://en.wikipedia.org/wiki/The_Time_Traveler%27s_Wife,0,[],9780156029438,54487508,True,True,,"['Newberry Library', 'Chicago', 'South Haven', 'Michigan']","['mutants', 'love', 'death', 'amputation', 'sex', 'time', 'science fiction', 'romance', 'foreshadowing', 'first-person narrative', 'hypothermia', 'frostbite', 'miscarriage', 'vasectomy', 'stress', 'Spanish language materials', 'Spanish language', 'Fiction', 'domestic fiction', 'In library', 'Librarians', 'Accessible book', 'Married people', 'Viaje a través del tiempo', 'Women art students', 'Fantasy fiction', 'Bibliotecarios', 'Protected DAISY', 'Ficción', 'Personas casadas', 'Time travel', 'Internet Archive Wishlist', 'Viajes a través del tiempo']",2004,"['Orlando, USA']",207035,The Time Traveler's Wife,eng,3.96,Paperback,21256,3576,The Time Traveler's Wife,
b_9780786849000_156912803,Adam Rex,The True Meaning of Smekday,https://en.wikipedia.org/wiki/The_True_Meaning_of_Smekday,0,[],9780786849000,156912803,True,True,423.0,,"['Humorous stories', 'Science fiction', 'Extraterrestrial beings', 'Juvenile fiction', 'Alien abduction', 'Fiction', 'Automobiles', 'Human-alien encounters', 'Automobile travel', 'Humorous fiction', 'Missing persons', 'Protected DAISY', 'Human-alien encounters in fict', 'Alien abduction in fiction', 'Missing persons in fiction', 'Automobile travel in fiction', 'In library', 'Extraterrestrial beings in fic']",2007,['New York'],,,,,,,,The true meaning of Smekday,
b_0064400484_,E. B. White,The Trumpet of the Swan,https://en.wikipedia.org/wiki/The_Trumpet_of_the_Swan,0,[],0064400484,,True,True,210.0,,"['Accessible book', 'Cisnes', 'Ficción juvenil', 'Fiction', 'Juvenile fiction', 'Protected DAISY', 'Swans', 'Trumpeter swan', ""Children's stories"", 'In library']",September 1973,,386417,The Trumpet of the Swan,,4.07,Paperback,691,94,Trumpet of the Swan,"OrderedDict([('author', [OrderedDict([('id', '988142'), ('name', 'E.B. White'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1198519412p5/988142.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1198519412p2/988142.jpg')])), ('link', 'https://www.goodreads.com/author/show/988142.E_B_White'), ('average_rating', '4.14'), ('ratings_count', '1513055'), ('text_reviews_count', '25766')]), OrderedDict([('id', '409615'), ('name', 'Edward Frascino'), ('role', 'Illustrator'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/m_200x266-d279b33f8eec0f27b7272477f09806be.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/m_50x66-82093808bca726cb3249a493fbd3bd0f.png')])), ('link', 'https://www.goodreads.com/author/show/409615.Edward_Frascino'), ('average_rating', '4.13'), ('ratings_count', '4923'), ('text_reviews_count', '304')])])])"
b__40043490,Henry James,The Turn of the Screw,https://en.wikipedia.org/wiki/The_Turn_of_the_Screw,0,[],,40043490,True,False,,,,,,,,,,,,,,
b_190085032_59431301,Tessa de Loo,The Twins (novel),https://en.wikipedia.org/wiki/The_Twins_(novel),0,[],190085032,59431301,True,False,,,,,,,,,,,,,,
b__936070,J.R.R. Tolkien,The Two Towers,https://en.wikipedia.org/wiki/The Two Towers,1,['The Lord of the Rings: The Two Towers'],,936070,True,True,352.0,"['Middle Earth (Imaginary place)', 'Tierra Media', 'River Anduin', 'Middle Earth', 'Minas Tirith', 'Rohan', 'Fangorn Forrest', 'Moria', 'Edoras', ""Helm's Deep"", 'Isengard', 'Gondor', 'Mount Doom', 'Ithilien', 'Dead Marshes']","['Ents', 'Orcs', 'hobbits', 'magic', 'Ficción fantástica inglesa', 'Ficción', 'translations into Spanish', 'readers for new literates', 'The Lord of the Rings', 'English Fantasy fiction', 'In library', 'Open Library Staff Picks', 'Accessible book', 'Fiction', 'Large type books', 'Fantasy', 'Protected DAISY', 'Popular Print Disabled Books', 'Popular Carousel', 'Internet Archive Wishlist', 'Middle Earth (Imaginary place)', 'Tierra Media (Lugar imaginario', 'Baggins, Frodo (Personaje lite']",1954,"['London, England']",40017973,"The Two Towers (The Lord of the Rings, #2)",eng,4.44,Hardcover,0,0,The Two Towers,
b__936070,J.R.R. Tolkien,The Two Towers,https://en.wikipedia.org/wiki/The_Two_Towers,0,[],,936070,True,True,352.0,"['Middle Earth (Imaginary place)', 'Tierra Media', 'River Anduin', 'Middle Earth', 'Minas Tirith', 'Rohan', 'Fangorn Forrest', 'Moria', 'Edoras', ""Helm's Deep"", 'Isengard', 'Gondor', 'Mount Doom', 'Ithilien', 'Dead Marshes']","['Ents', 'Orcs', 'hobbits', 'magic', 'Ficción fantástica inglesa', 'Ficción', 'translations into Spanish', 'readers for new literates', 'The Lord of the Rings', 'English Fantasy fiction', 'In library', 'Open Library Staff Picks', 'Accessible book', 'Fiction', 'Large type books', 'Fantasy', 'Protected DAISY', 'Popular Print Disabled Books', 'Popular Carousel', 'Internet Archive Wishlist', 'Middle Earth (Imaginary place)', 'Tierra Media (Lugar imaginario', 'Baggins, Frodo (Personaje lite']",1954,"['London, England']",40017973,"The Two Towers (The Lord of the Rings, #2)",eng,4.44,Hardcover,0,0,The Two Towers,
b_0380002558_3690897,Margery Williams,The Velveteen Rabbit,https://en.wikipedia.org/wiki/The_Velveteen_Rabbit,0,[],0380002558,3690897,True,True,40.0,,"['OverDrive', 'Fiction', 'Juvenile Fiction', 'Toys', 'Rabbits', 'Protected DAISY', 'In library']","April 1, 1999",,144974,The Velveteen Rabbit,eng,4.29,Paperback,188716,2360,The Velveteen Rabbit,"OrderedDict([('author', [OrderedDict([('id', '83846'), ('name', 'Margery Williams Bianco'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1206640729p5/83846.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1206640729p2/83846.jpg')])), ('link', 'https://www.goodreads.com/author/show/83846.Margery_Williams_Bianco'), ('average_rating', '4.29'), ('ratings_count', '204539'), ('text_reviews_count', '3267')]), OrderedDict([('id', '4418206'), ('name', 'William   Nicholson'), ('role', 'Illustrator'), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1414114332p5/4418206.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1414114332p2/4418206.jpg')])), ('link', 'https://www.goodreads.com/author/show/4418206.William_Nicholson'), ('average_rating', '4.29'), ('ratings_count', '191976'), ('text_reviews_count', '2559')])])])"
b__65699996,Owen Wister,The Virginian (novel),https://en.wikipedia.org/wiki/The_Virginian_(novel),0,[],,65699996,True,False,,,,,,,,,,,,,,
b_0802139922_51607498,Sol Yurick,The Warriors (Sol Yurick novel),https://en.wikipedia.org/wiki/The_Warriors_(Sol_Yurick_novel),0,[],0802139922,51607498,True,True,181.0,['New York (N.Y.)'],"['Teenage boys', 'Gangs', 'Violence', 'Fiction', 'Fourth of July', 'Internet Archive Wishlist']",2003,['New York'],762598,The Warriors,en-GB,3.44,Paperback,889,120,The warriors,
b_0440993717_,Todd Strasser,The Wave (novel),https://en.wikipedia.org/wiki/The_Wave_(novel),0,[],0440993717,,True,True,138.0,,"['Social psychology', 'In library', 'Experimental methods', 'Group psychotherapy', 'Juvenile fiction', 'Protected DAISY', 'Fiction', 'Education in fiction', 'Fascism and youth', 'Education', 'Fascism and youth in fiction']",2005,['New York'],481743,The Wave,eng,3.57,Mass Market Paperback,11221,1323,The wave,"OrderedDict([('author', [OrderedDict([('id', '31468'), ('name', 'Todd Strasser'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1395927318p5/31468.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1395927318p2/31468.jpg')])), ('link', 'https://www.goodreads.com/author/show/31468.Todd_Strasser'), ('average_rating', '3.74'), ('ratings_count', '50447'), ('text_reviews_count', '6650')]), OrderedDict([('id', '48942'), ('name', 'Morton Rhue'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1269954371p5/48942.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1269954371p2/48942.jpg')])), ('link', 'https://www.goodreads.com/author/show/48942.Morton_Rhue'), ('average_rating', '3.57'), ('ratings_count', '18628'), ('text_reviews_count', '1865')])])])"
b_0525471375_53292898,Ellen Raskin,The Westing Game,https://en.wikipedia.org/wiki/The_Westing_Game,0,[],0525471375,53292898,True,True,182.0,['Chicago (Ill.)'],"['Fiction', 'Juvenile fiction', 'Inheritance and succession', 'Apartment houses', 'Humorous stories', 'Mystery and detective stories', 'Detective and mystery stories', 'Newbery Medal', 'Fiction in English', 'OverDrive', 'Mystery', 'Accessible book', 'Protected DAISY', 'In library', 'Large type books', 'Millionaires', 'Murder', 'Mystery fiction']",2003,['New York'],1123662,The Westing Game,,4.02,Hardcover,486,108,The Westing game,
b__753151909,Willi Heinrich,The Willing Flesh,https://en.wikipedia.org/wiki/The_Willing_Flesh,0,[],,753151909,True,False,,,,,,,,,,,,,,
b__25895745,Henry James,The Wings of the Dove,https://en.wikipedia.org/wiki/The_Wings_of_the_Dove,0,[],,25895745,True,False,,,,,,,,,,,,,,
b_9780141322643_144596054,Roald Dahl,The Witches (book),https://en.wikipedia.org/wiki/The_Witches_(book),0,[],9780141322643,144596054,True,False,,,,,,,,,,,,,,
b_0394537602_10183130,John Updike,The Witches of Eastwick,https://en.wikipedia.org/wiki/The_Witches_of_Eastwick,0,[],0394537602,10183130,True,True,307.0,['Rhode Island'],"['Fiction', 'Devil', 'Women in fiction', 'Women', 'Devil in fiction', 'Witches', 'Witches in fiction', 'Rhode Island in fiction', 'Witchcraft', 'Witchcraft in fiction', 'Accessible book', 'Protected DAISY', 'OverDrive', 'Literature', 'In library']",,['New York'],930056,The Witches of Eastwick,,3.27,Hardcover,337,70,The witches of Eastwick,
b__9506808,,The Wizard of Oz_(book),https://en.wikipedia.org/wiki/The Wizard of Oz_(book),1,['The Wizard of Oz'],,9506808,True,False,,,,,,,,,,,,,,
b_0688033474_3842774,Whitley Strieber,The Wolfen,https://en.wikipedia.org/wiki/The_Wolfen,0,[],0688033474,3842774,True,True,252.0,,['Internet Archive Wishlist'],1978,['New York'],930307,The Wolfen,en-US,3.85,Hardcover,65,8,The wolfen,
b_0241109876_59164977,Susan Hill,The Woman in Black,https://en.wikipedia.org/wiki/The_Woman_in_Black,0,[],0241109876,59164977,True,True,192.0,,,"October 10, 1983",,2029381,The Woman in Black,en-GB,3.70,,21,3,The Woman in Black,
b__41545143,Wilkie Collins,The Woman in White (novel),https://en.wikipedia.org/wiki/The_Woman_in_White_(novel),0,[],,41545143,True,False,,,,,,,,,,,,,,
b_9780875652610_288704,"Thomas C. Lea, III",The Wonderful Country,https://en.wikipedia.org/wiki/The_Wonderful_Country,0,[],9780875652610,288704,True,True,394.0,"['Mexico', 'Mexican-American Border Region', 'Texas']","['Fiction', 'Americans', 'Fugitives from justice', 'Protected DAISY', 'Accessible book', 'In library']",2002,"['Fort Worth, Tex']",1411806,The Wonderful Country (Texas Tradition),eng,3.98,Hardcover,1,0,The wonderful country,"OrderedDict([('author', [OrderedDict([('id', '666042'), ('name', 'Tom Lea'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/m_200x266-d279b33f8eec0f27b7272477f09806be.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/m_50x66-82093808bca726cb3249a493fbd3bd0f.png')])), ('link', 'https://www.goodreads.com/author/show/666042.Tom_Lea'), ('average_rating', '4.12'), ('ratings_count', '109'), ('text_reviews_count', '23')]), OrderedDict([('id', '202799'), ('name', 'John O. West'), ('role', 'Afterword'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png')])), ('link', 'https://www.goodreads.com/author/show/202799.John_O_West'), ('average_rating', '3.46'), ('ratings_count', '28'), ('text_reviews_count', '2')])])])"
b__9506808,L. Frank Baum,The Wonderful Wizard of Oz,https://en.wikipedia.org/wiki/The_Wonderful_Wizard_of_Oz,0,[],,9506808,True,False,,,,,,,,,,,,,,
b_0525237704_3345460,John Irving,The World According to Garp,https://en.wikipedia.org/wiki/The_World_According_to_Garp,0,[],0525237704,3345460,True,True,437.0,"['United States', 'Estados Unidos']","['Fiction', 'Feminists', 'Eccentrics and eccentricities', 'Mothers and sons', 'Women', 'Authors', 'Ficción', 'American Authors', 'Family relationships', 'Excéntricos y excentricidades', 'Fiction in English', 'American fiction', 'Autores', 'Mujeres', 'Feministas', 'Madres e hijos', 'Protected DAISY', 'Accessible book', 'In library', 'Ouvrages de fiction']",,['New York'],827966,The World According to Garp,eng,4.08,Hardcover,388,46,The world according to Garp,
b_9780732296483_,Christopher Koch,The Year of Living Dangerously (novel),https://en.wikipedia.org/wiki/The_Year_of_Living_Dangerously_(novel),0,[],9780732296483,,True,False,,,,,,,,,,,,,,
